src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.194.17.1,10.140.35.74,53,6056,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:01,0.0,0,0,0,0,1,0,133,0,133.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,133,133,133.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0,1,0,133,0
52.114.74.216,10.140.35.74,443,65024,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:27:02,0.0,0,0,0,0,1,0,100,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100,100,100.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,100.0,2048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0,100,0
10.140.35.74,35.186.224.41,63812,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:58,106968590.97480774,5.141696221178897,0.06543977008773141,0.06543977008773141,0.0,7,0,550,0,97.0,54.0,78.57142857142857,21.279481350131924,0.0,0.0,0.0,0.0,97,54,78.57142857142857,21.279481350131924,452.81632653061234,140,0,20,4,17828098.49580129,37874217.98706055,22773.98109436035,17917712.885757882,106968590.97480774,37874217.98706055,22773.98109436035,17828098.49580129,17917712.885757882,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,78.57142857142857,4096,0,0.0,0.0,0.0,0.0,31590719.9382782,6283498.048782349,18937108.993530273,12653610.944747925,0.0,0.0,0.0,0.0,0.0,0.0,78.57142857142857,0.0,0,7,0,550,0
35.186.224.41,10.140.35.74,443,63812,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:58,106970695.97244263,4.038489196249505,0.04674177310473964,0.04674177310473964,0.0,5,0,432,0,94.0,56.0,86.4,15.200000000000001,0.0,0.0,0.0,0.0,94,56,86.4,15.200000000000001,231.04000000000002,100,0,20,5,26742673.993110657,37893540.85922241,3489.0174865722656,15635374.868208608,106970695.97244263,37893540.85922241,3489.0174865722656,26742673.993110657,15635374.868208608,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,86.4,270,0,0.0,0.0,0.0,0.0,31618262.05253601,6275278.806686401,18946770.429611206,12671491.622924805,0.0,0.0,0.0,0.0,0.0,0.0,86.4,0.0,0,5,0,432,0
34.158.0.131,10.140.35.74,4070,63818,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:27:06,0.0,0,0,0,0,1,0,65,0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,65,65,65.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,65.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0,1,0,65,0
10.140.35.74,34.158.0.131,63818,4070,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:27:06,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,4095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
35.186.224.47,10.140.35.74,443,64373,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:26:15,93023985.1474762,3.6549713437989,0.042999662868222356,0.042999662868222356,0.0,4,0,340,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,80,0,20,4,31007995.049158733,31019514.083862305,30986944.1986084,14907.291087821848,93023985.1474762,31019514.083862305,30986944.1986084,31007995.049158733,14907.291087821848,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,4,0,340,0
10.140.35.74,52.23.59.102,65038,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:27:01,7278273.820877075,555.0766705714784,2.885299525247784,2.885299525247784,0.0,21,0,4040,0,1290.0,54.0,192.38095238095238,286.24689246647205,0.0,0.0,0.0,0.0,1290,54,192.38095238095238,286.24689246647205,81937.28344671203,420,0,20,9,363913.69104385376,5032180.7861328125,16.927719116210938,1138404.3667000746,7278273.820877075,5032180.7861328125,16.927719116210938,363913.69104385376,1138404.3667000746,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,192.38095238095238,65535,0,0.0,0.0,0.0,0.0,3242270.7080841064,1789910.078048706,2516090.3930664062,726180.3150177002,2386.0,7.0,0.0,0.0,11420.09200334126,0.0,192.38095238095238,0.0,0,21,0,4040,0
52.23.59.102,10.140.35.74,443,65038,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:27:01,7278784.990310669,1077.6523843528462,2.610325765260591,2.610325765260591,0.0,19,0,7844,0,1290.0,56.0,412.8421052631579,472.87800398009574,0.0,0.0,0.0,0.0,1290,56,412.8421052631579,472.87800398009574,223613.60664819946,380,0,20,18,404376.94390614826,5032172.918319702,0.0,1193083.8593646134,7278784.990310669,5032172.918319702,0.0,404376.94390614826,1193083.8593646134,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,412.8421052631579,64240,0,0.0,0.0,0.0,0.0,3243149.995803833,1789022.9225158691,2516086.459159851,727063.5366439819,3061.0,7.5,0.0,0.0,18015.63967498567,0.0,412.8421052631579,0.0,0,19,0,7844,0
10.140.35.74,239.255.255.250,61260,1900,d0:88:0c:73:88:a2,01:00:5e:7f:ff:fa,17,2023-02-17 15:27:05,3002648.115158081,282.4173754224128,1.3321574312377964,1.3321574312377964,0.0,4,0,848,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,212,212,212.0,0.0,0.0,32,0,8,4,1000882.7050526937,1001116.0373687744,1000422.0008850098,325.7761290366915,3002648.115158081,1001116.0373687744,1000422.0008850098,1000882.7050526937,325.7761290366915,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0,4,0,848,0
10.140.35.74,239.255.255.250,59938,1900,d0:88:0c:73:88:a2,01:00:5e:7f:ff:fa,17,2023-02-17 15:27:05,3020923.137664795,288.65348777925715,1.3240985677947574,1.3240985677947574,0.0,4,0,872,0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,218,218,218.0,0.0,0.0,32,0,8,4,1006974.3792215983,1008080.005645752,1005777.12059021,942.3789898661396,3020923.137664795,1008080.005645752,1005777.12059021,1006974.3792215983,942.3789898661396,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0,4,0,872,0
52.112.120.172,10.140.35.74,443,65036,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:26:35,35430797.815322876,3.161091674643662,0.05644806561863683,0.05644806561863683,0.0,2,0,112,0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56,56,56.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,56.0,16386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,2,0,112,0
10.140.35.74,10.194.17.1,65389,53,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,74,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74,74,74.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,74.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0,1,0,74,0
10.140.35.74,10.194.17.1,59419,53,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,69,0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69,69,69.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,69.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0,1,0,69,0
10.194.17.1,10.140.35.74,53,59419,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,1,0,85,0
10.194.17.1,10.140.35.74,53,65389,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,151,0,151.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,151,151,151.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,151.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0,1,0,151,0
10.140.35.74,17.253.52.253,56220,123,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:27:15,59032.91702270508,7622.865728063586,84.69850808959539,84.69850808959539,0.0,5,0,450,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90,90,90.0,0.0,0.0,40,0,8,5,14758.22925567627,15672.922134399414,13979.911804199219,781.0400243893961,59032.91702270508,15672.922134399414,13979.911804199219,14758.22925567627,781.0400243893961,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,5.0,0.0,0.0,4065.528388300579,0.0,90.0,0.0,0,5,0,450,0
10.140.35.74,10.194.17.1,53504,53,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,1,0,76,0
10.140.35.74,10.194.17.1,57052,53,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,1,0,76,0
10.194.17.1,10.140.35.74,53,53504,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,253,0,253.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,253,253,253.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,253.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0,1,0,253,0
10.140.35.74,10.194.17.1,65288,53,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,1,0,85,0
17.253.52.253,10.140.35.74,123,56220,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:15,57749.98664855957,7792.209593718134,86.58010659686815,86.58010659686815,0.0,5,0,450,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90,90,90.0,0.0,0.0,40,0,8,5,14437.496662139893,15598.058700561523,14003.03840637207,670.7869834139186,57749.98664855957,15598.058700561523,14003.03840637207,14437.496662139893,670.7869834139186,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,5.0,0.0,0.0,4155.845116649672,0.0,90.0,0.0,0,5,0,450,0
10.194.17.1,10.140.35.74,53,57052,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,208,0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,208,208,208.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,208.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0,1,0,208,0
10.194.17.1,10.140.35.74,53,65288,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,149,0,149.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,149,149,149.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,149.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0,1,0,149,0
10.140.35.74,10.194.17.1,49347,53,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,80,0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,80,80,80.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0,1,0,80,0
10.140.35.74,10.194.17.1,50560,53,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,80,0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,80,80,80.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0,1,0,80,0
10.194.17.1,10.140.35.74,53,50560,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,221,0,221.0,221.0,221.0,0.0,0.0,0.0,0.0,0.0,221,221,221.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,221.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0,1,0,221,0
10.194.17.1,10.140.35.74,53,49347,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,267,0,267.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,267,267,267.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0,1,0,267,0
10.140.35.74,10.194.17.1,59806,53,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,1,0,85,0
10.194.17.1,10.140.35.74,53,59806,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:27:15,0.0,0,0,0,0,1,0,150,0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,150,150,150.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,150.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0,1,0,150,0
10.140.35.74,2.21.16.26,59486,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:27:15,128283.02383422852,18973.6718643715,179.29106527549075,179.29106527549075,0.0,23,0,2434,0,571.0,54.0,105.82608695652173,138.79533013504732,0.0,0.0,0.0,0.0,571,54,105.82608695652173,138.79533013504732,19264.14366729678,460,0,20,6,5831.046537919478,23988.008499145508,2.86102294921875,7055.04525225177,128283.02383422852,23988.008499145508,2.86102294921875,5831.046537919478,7055.04525225177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,105.82608695652173,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,6.0,0.0,0.0,12583.213652382077,0.0,105.82608695652173,0.0,0,23,0,2434,0
2.21.16.26,10.140.35.74,443,59486,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:27:15,118020.05767822266,129011.96880883696,228.7746721291605,228.7746721291605,0.0,27,0,15226,0,1290.0,56.0,563.925925925926,530.4438341424079,0.0,0.0,0.0,0.0,1290,56,563.925925925926,530.4438341424079,281370.6611796983,540,0,20,25,4539.232987623948,35997.15232849121,0.95367431640625,9443.248811522044,118020.05767822266,35997.15232849121,0.95367431640625,4539.232987623948,9443.248811522044,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,563.925925925926,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13744.0,25.0,0.0,0.0,129610.30059716526,0.0,563.925925925926,0.0,0,27,0,15226,0
10.140.35.74,2.21.16.26,59487,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:27:15,143657.92274475098,16226.045563401904,146.18059066127842,146.18059066127842,0.0,21,0,2331,0,571.0,54.0,111.0,144.9824291488619,0.0,0.0,0.0,0.0,571,54,111.0,144.9824291488619,21019.904761904763,420,0,20,6,7182.896137237549,28441.905975341797,2.86102294921875,8899.168493657837,143657.92274475098,28441.905975341797,2.86102294921875,7182.896137237549,8899.168493657837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,111.0,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,6.0,0.0,0.0,11354.505510026518,0.0,111.0,0.0,0,21,0,2331,0
2.21.16.26,10.140.35.74,443,59487,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:27:15,132524.0135192871,79381.83971819533,173.55345185537,173.55345185537,0.0,23,0,10520,0,1290.0,56.0,457.39130434782606,505.0648463859076,0.0,0.0,0.0,0.0,1290,56,457.39130434782606,505.0648463859076,255090.4990548204,460,0,20,21,6023.818796331232,31682.968139648438,0.95367431640625,8609.724474107652,132524.0135192871,31682.968139648438,0.95367431640625,6023.818796331232,8609.724474107652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,457.39130434782606,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9254.0,21.0,0.0,0.0,76278.20672930476,0.0,457.39130434782606,0.0,0,23,0,10520,0
10.140.35.74,52.114.74.216,65024,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:26:22,80004681.82563782,17.13649712385529,0.13749195358308403,0.13749195358308403,0.0,11,0,1371,0,358.0,54.0,124.63636363636364,112.20214932901058,0.0,0.0,0.0,0.0,358,54,124.63636363636364,112.20214932901058,12589.322314049588,220,0,20,5,8000468.182563782,39990573.88305664,210.04676818847656,14192393.953817239,80004681.82563782,39990573.88305664,210.04676818847656,8000468.182563782,14192393.953817239,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,124.63636363636364,4095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.63636363636364,0.0,0,11,0,1371,0
172.65.251.78,10.140.35.74,443,64999,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:26:34,84072028.87535095,39.3234235479392,0.34494231182402807,0.34494231182402807,0.0,29,0,3306,0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,114,114,114.0,0.0,0.0,580,0,20,29,3002572.4598339624,3077549.934387207,2929049.9687194824,49472.792529183665,84072028.87535095,3077549.934387207,2929049.9687194824,3002572.4598339624,49472.792529183665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,114.0,8,0,142746.9253540039,449.18060302734375,96461.7199367947,36165.726961859094,2969523.9067077637,54321.0506439209,358226.8411462957,825896.8925241712,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0,29,0,3306,0
10.140.35.74,172.65.251.78,64999,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:26:34,81102853.05976868,18.642993963304015,0.34524062895007435,0.34524062895007435,0.0,28,0,1512,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,560,0,20,0,3003809.372584025,3077610.0158691406,2928932.9051971436,49885.647569343884,81102853.05976868,3077610.0158691406,2928932.9051971436,3003809.372584025,49885.647569343884,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,4096,0,142826.08032226562,1188.9934539794922,96419.54633924697,35937.12879211111,2969397.0680236816,54174.66163635254,358042.5435846502,825914.2169822603,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,28,0,1512,0
162.159.135.234,10.140.35.74,443,64268,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:26:36,81161066.05529785,71.67229661617155,0.40659889777095776,0.40659889777095776,0.0,33,0,5817,0,598.0,56.0,176.27272727272728,114.87259681326348,0.0,0.0,0.0,0.0,598,56,176.27272727272728,114.87259681326348,13195.713498622592,660,0,20,33,2536283.314228058,13448369.026184082,0.0,3646893.623920371,81161066.05529785,13448369.026184082,0.0,2536283.314228058,3646893.623920371,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,176.27272727272728,8,0,8412498.950958252,3542078.733444214,5543529.272079468,1776030.7192564297,9937131.643295288,52405.83419799805,3394170.7611083984,2894005.8141200477,506.5,4.5,0.0,0.0,3678.2234672950513,0.0,176.27272727272728,0.0,0,33,0,5817,0
